season,competition_scope,player_name,nationality,position,squad,age,born,appearances,starts,minutes,nineties,goals,assists,penalty_goals,penalty_attempts,own_goals,yellow_cards,red_cards,xg,npxg,xag,progressive_carries,progressive_passes,progressive_receives,shots,shots_on_target,passes_completed,passes_attempted,pass_accuracy,key_passes,crosses,tackles,tackles_won,interceptions,clearances,errors,touches,touches_att_pen,dribbles_attempted,dribbles_completed,carries,passes_into_final_third,carries_into_final_third,shot_creating_actions,goal_creating_actions,recoveries,fouls_committed,fouls_drawn,aerial_duels_won,aerial_duels_lost,clean_sheets,goals_conceded,saves,penalties_saved,source_dataset
2024-25,serie_a_league,Gaetano Oristanio,it ITA,"FW,MF",Venezia,21.0,2002.0,37,29,2315,25.7,3,3,0,0,0.0,3,0,4.1,4.1,2.6,72.0,64.0,131.0,44.0,12.0,307.0,443.0,69.3,33.0,59.0,17.0,13.0,6.0,6.0,1.0,758.0,88.0,123.0,55.0,543.0,32.0,48.0,69.0,7.0,84.0,50.0,9.0,14.0,38.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Riccardo Orsolini,it ITA,FW,Bologna,27.0,1997.0,30,23,1878,20.9,15,4,3,3,0.0,2,0,10.1,7.8,3.7,61.0,69.0,186.0,72.0,25.0,425.0,646.0,65.8,30.0,70.0,16.0,13.0,8.0,10.0,1.0,916.0,88.0,73.0,33.0,589.0,34.0,27.0,59.0,5.0,65.0,27.0,5.0,23.0,19.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Yordan Osorio,ve VEN,DF,Parma,30.0,1994.0,3,2,172,1.9,0,0,0,0,0.0,0,0,0.0,0.0,0.1,1.0,3.0,0.0,1.0,0.0,104.0,119.0,87.4,1.0,0.0,5.0,3.0,4.0,6.0,1.0,141.0,1.0,0.0,0.0,88.0,1.0,0.0,1.0,0.0,6.0,5.0,0.0,2.0,1.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Sebastian Otoa,dk DEN,DF,Genoa,20.0,2004.0,3,3,179,2.0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,64.0,87.5,0.0,0.0,1.0,0.0,3.0,14.0,0.0,88.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,6.0,3.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Remi Oudin,fr FRA,"MF,FW",Lecce,27.0,1996.0,11,3,299,3.3,0,0,0,0,0.0,1,0,0.1,0.1,0.6,2.0,13.0,16.0,3.0,1.0,96.0,143.0,67.1,6.0,23.0,3.0,1.0,2.0,1.0,0.0,168.0,2.0,6.0,3.0,94.0,9.0,5.0,14.0,1.0,18.0,2.0,0.0,1.0,1.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Cheick Oumar Conde,gn GUI,MF,Venezia,24.0,2000.0,9,1,151,1.7,0,0,0,0,0.0,2,0,0.0,0.0,0.0,2.0,8.0,5.0,1.0,0.0,34.0,51.0,66.7,1.0,0.0,6.0,5.0,4.0,3.0,0.0,80.0,3.0,5.0,2.0,31.0,6.0,4.0,5.0,0.0,13.0,5.0,1.0,7.0,3.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Daniel Oyegoke,eng ENG,DF,Hellas Verona,21.0,2003.0,5,0,103,1.1,0,0,0,0,0.0,1,0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,32.0,46.0,69.6,0.0,4.0,2.0,2.0,1.0,7.0,0.0,65.0,1.0,3.0,2.0,32.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Daniele Padelli,it ITA,GK,Udinese,38.0,1985.0,1,1,90,1.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,Football Players Stats 2024-2025
2024-25,serie_a_league,Simone Pafundi,it ITA,"MF,DF",Udinese,18.0,2006.0,9,0,116,1.3,0,0,0,0,0.0,0,0,0.1,0.1,0.7,3.0,0.0,7.0,2.0,1.0,57.0,77.0,74.0,3.0,14.0,3.0,3.0,0.0,1.0,0.0,95.0,1.0,7.0,1.0,56.0,4.0,9.0,6.0,0.0,3.0,1.0,0.0,0.0,2.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Tomás Palacios,ar ARG,DF,Monza,21.0,2003.0,8,5,446,5.0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,3.0,21.0,2.0,1.0,0.0,321.0,362.0,88.7,0.0,1.0,11.0,5.0,8.0,17.0,2.0,417.0,1.0,9.0,8.0,293.0,21.0,1.0,5.0,0.0,29.0,2.0,1.0,6.0,4.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Tomás Palacios,ar ARG,DF,Inter,21.0,2003.0,2,0,11,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Alberto Paleari,it ITA,GK,Torino,31.0,1992.0,1,1,90,1.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,87.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,Football Players Stats 2024-2025
2024-25,serie_a_league,Marco Palestra,it ITA,DF,Atalanta,19.0,2005.0,9,2,222,2.5,0,0,0,0,0.0,0,0,0.0,0.0,0.2,13.0,6.0,14.0,0.0,0.0,85.0,109.0,78.0,3.0,12.0,6.0,4.0,2.0,4.0,0.0,137.0,12.0,12.0,4.0,89.0,7.0,6.0,8.0,0.0,7.0,1.0,0.0,2.0,2.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Matteo Palma,de GER,DF,Udinese,16.0,2008.0,1,0,5,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Leandro Paredes,ar ARG,MF,Roma,30.0,1994.0,22,15,1373,15.3,3,1,2,2,0.0,4,0,2.3,0.7,1.5,17.0,106.0,14.0,24.0,7.0,1105.0,1256.0,88.0,21.0,57.0,26.0,14.0,19.0,33.0,2.0,1381.0,5.0,3.0,3.0,826.0,110.0,16.0,48.0,2.0,83.0,15.0,0.0,9.0,2.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Fabiano Parisi,it ITA,"DF,MF",Fiorentina,23.0,2000.0,25,11,1049,11.7,2,0,0,0,0.0,3,0,0.5,0.5,0.8,25.0,40.0,35.0,8.0,4.0,383.0,476.0,80.5,4.0,12.0,27.0,17.0,17.0,17.0,0.0,607.0,16.0,26.0,10.0,341.0,27.0,17.0,14.0,2.0,64.0,16.0,2.0,13.0,17.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Mario Pašalić,hr CRO,MF,Atalanta,29.0,1995.0,34,23,1967,21.9,3,4,0,1,0.0,1,0,6.6,5.8,3.3,44.0,149.0,68.0,45.0,11.0,1198.0,1373.0,87.3,32.0,11.0,26.0,16.0,12.0,28.0,1.0,1580.0,70.0,18.0,5.0,1048.0,132.0,52.0,71.0,9.0,112.0,19.0,0.0,30.0,29.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Patric,es ESP,DF,Lazio,31.0,1993.0,10,5,607,6.7,1,0,0,0,0.0,2,0,1.1,1.1,0.0,4.0,30.0,5.0,2.0,1.0,356.0,403.0,88.3,1.0,2.0,9.0,6.0,3.0,22.0,1.0,449.0,4.0,0.0,0.0,276.0,23.0,2.0,11.0,0.0,29.0,5.0,0.0,7.0,6.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Rui Patrício,pt POR,GK,Atalanta,36.0,1988.0,3,3,270,3.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,101.0,84.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,107.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,3.0,11.0,0.0,Football Players Stats 2024-2025
2024-25,serie_a_league,Benjamin Pavard,fr FRA,DF,Inter,28.0,1996.0,23,18,1584,17.6,0,1,0,0,0.0,4,0,0.5,0.5,0.8,13.0,92.0,26.0,8.0,1.0,1050.0,1150.0,91.3,8.0,11.0,29.0,16.0,16.0,52.0,0.0,1291.0,35.0,2.0,0.0,855.0,84.0,20.0,21.0,1.0,46.0,18.0,1.0,40.0,32.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Strahinja Pavlović,rs SRB,DF,Milan,23.0,2001.0,24,21,1864,20.7,2,1,0,0,0.0,3,1,1.8,1.8,1.1,40.0,94.0,10.0,17.0,8.0,1208.0,1369.0,88.2,6.0,10.0,52.0,31.0,16.0,82.0,0.0,1589.0,18.0,12.0,4.0,1036.0,98.0,29.0,29.0,3.0,67.0,20.0,3.0,45.0,21.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Leonardo Pavoletti,it ITA,"FW,MF",Cagliari,35.0,1988.0,26,1,445,4.9,2,0,0,0,0.0,5,0,2.7,2.7,1.0,1.0,17.0,26.0,18.0,7.0,92.0,158.0,58.2,9.0,0.0,1.0,0.0,0.0,3.0,0.0,225.0,28.0,1.0,0.0,86.0,9.0,2.0,17.0,1.0,9.0,25.0,1.0,56.0,44.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Martín Payero,ar ARG,MF,Udinese,25.0,1998.0,25,16,1381,15.3,1,1,0,0,0.0,5,0,1.2,1.2,1.3,33.0,51.0,44.0,31.0,5.0,353.0,454.0,77.8,15.0,39.0,24.0,16.0,13.0,13.0,0.0,649.0,26.0,70.0,30.0,368.0,46.0,35.0,51.0,5.0,75.0,35.0,10.0,21.0,20.0,,,,,Football Players Stats 2024-2025
